Country Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Uruguay,0.824986041,0.957096934,0.709167778,0.804738224,0.991879582,0.994889319,1.048521757,1.040090799,1.023943424,1.028179169
United States,0.438403934,0.591247261,0.632442117,0.643072605,0.582419634,0.662890196,0.385635316,0.262201786,0.386042565,0.117876664
Uzbekistan,-0.720438123,-0.599719346,-0.518739343,-0.53607899,-0.273108631,-0.374532461,-0.280753702,-0.244979039,-0.304469526,-0.29666546
St. Vincent and the Grenadines,0.790275514,0.849078357,0.928883851,0.853357732,0.816450417,0.987564266,0.998592257,0.871098697,0.822919726,0.937967896
"Venezuela, RB",-1.256236672,-1.094045997,-1.02713263,-1.077632427,-0.852002203,-0.97167027,-1.022976637,-1.25151372,-1.351442456,-1.539181471
British Virgin Islands,,,,,,,,,,
Virgin Islands (U.S.),0.339058101,0.860623062,0.679576159,0.846709192,1.164254904,1.220001817,0.975613654,0.98148948,0.955986977,1.051399589
Viet Nam,0.148407876,0.189088449,0.267358661,0.250577271,-0.022347357,0.063808225,0.226832524,0.211421594,0.032742601,0.03891024
Vanuatu,1.275229573,1.109436989,1.201700807,1.160386682,0.636045277,0.458486795,0.48971042,0.676284015,0.802380979,1.00210762
World,,,,,,,,,,
Samoa,0.765691876,0.988590956,0.99924016,0.98900789,1.12190485,1.166048288,1.175883532,1.161632657,1.133188844,1.163725734
Kosovo,-1.044821143,-1.04214704,-1.038502336,-0.966146648,-0.340774536,-0.200406447,-0.285933346,-0.244493425,-0.675402105,-0.348640084
"Yemen, Rep.",-2.423716307,-2.426796436,-2.430663109,-2.3748281,-2.665575027,-2.668016195,-2.784488678,-2.934315443,-2.996031046,-2.770873785
South Africa,-0.029427003,0.02403157,-0.0253867,-0.046294536,-0.146388963,-0.220544875,-0.149085,-0.284803957,-0.237621993,-0.283249706
Zambia,0.515351355,0.509773791,0.660962522,0.435933292,0.156212017,0.144709781,0.132928282,0.142042592,0.082525499,-0.11702957
Zimbabwe,-1.10401392,-0.945328534,-0.778662026,-0.665949762,-0.713570178,-0.619207263,-0.620809734,-0.710430861,-0.721038401,-0.943286121
